Postnummer;Poststed;FylkeKode;Fylke;KommuneKode;Kommune;PostnummerKategoriKode;PostnummerKategori;Latitude;Longitude
5075;BERGEN;12;HORDALAND;1201;BERGEN;B;Både gateadresser og postbokser;60.3458700;5.3547500
5081;BERGEN;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.3436100;5.3592210
5082;BERGEN;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.3434000;5.3590000
5089;BERGEN;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.3585900;5.3629900
5093;BERGEN;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.3587000;5.3572300
5094;BERGEN;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.3558300;5.3663700
5096;BERGEN;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.3682800;5.3706600
5097;BERGEN;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.3587900;5.3720400
5098;BERGEN;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.3447800;5.3761000
5099;BERGEN;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.3388000;5.3656600
5101;EIDSVÅGNESET;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.4430400;5.2886200
5104;EIDSVÅG I ÅSANE;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.4400310;5.2981530
5105;EIDSVÅG I ÅSANE;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.4364530;5.3191230
5106;ØVRE ERVIK;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.4465400;5.3207000
5107;SALHUS;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.5071710;5.2671310
5108;HORDVIK;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.5186300;5.2934500
5109;HYLKJE;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.5063000;5.3549600
5111;BREISTEIN;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.4856450;5.4043080
5113;TERTNES;12;HORDALAND;1201;BERGEN;B;Både gateadresser og postbokser;60.4557900;5.2955600
5114;TERTNES;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.4588100;5.2814600
5115;ULSET;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.4614500;5.3318500
5116;ULSET;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.4619000;5.3234700
5117;ULSET;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.4696050;5.3000990
5118;ULSET;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.4658400;5.3104700
5119;ULSET;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.4616500;5.3085200
5121;ULSET;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.4647000;5.2932300
5122;MORVIK;12;HORDALAND;1201;BERGEN;G;Gateadresser og stedsadresser;60.4672400;5.2809700
5124;MORVIK;12;HORDALAND;1201;BERGEN;B;Både gateadresser og postbokser;60.4473655;5.2682450
